Авторы,Идентификатор автора(ов),Название,Год,Название источника,Цитирования,Ссылка,Краткое описание,Ключевые слова автора,Ключевые слова указателя,Язык оригинального документа,Тип документа,Источник,EID
"Combrisson E., Vallat R., O'Reilly C., Jas M., Pascarella A., Saive A.-L., Thiery T., Meunier D., Altukhov D., Lajnef T., Ruby P., Guillot A., Jerbi K.","56516980100;57194021992;57194104624;55488616800;24081436900;36782865500;16231535300;7006341327;57204056686;55078270200;16069739900;7003423136;22334012100;","Visbrain: A multi-purpose GPU-accelerated open-source suite for multimodal brain data visualization",2019,"Frontiers in Neuroinformatics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064257366&doi=10.3389%2ffninf.2019.00014&partnerID=40&md5=b56fbc05e23aa666641ab6fd8f45acef","We present Visbrain, a Python open-source package that offers a comprehensive visualization suite for neuroimaging and electrophysiological brain data. Visbrain consists of two levels of abstraction: (1) objects which represent highly configurable neuro-oriented visual primitives (3D brain, sources connectivity, etc.) and (2) graphical user interfaces for higher level interactions. The object level offers flexible and modular tools to produce and automate the production of figures using an approach similar to that of Matplotlib with subplots. The second level visually connects these objects by controlling properties and interactions through graphical interfaces. The current release of Visbrain (version 0.4.2) contains 14 different objects and three responsive graphical user interfaces, built with PyQt: Signal, for the inspection of time-series and spectral properties, Brain for any type of visualization involving a 3D brain and Sleep for polysomnographic data visualization and sleep analysis. Each module has been developed in tight collaboration with end-users, i.e., primarily neuroscientists and domain experts, who bring their experience to make Visbrain as transparent as possible to the recording modalities (e.g., intracranial EEG, scalp-EEG, MEG, anatomical and functional MRI). Visbrain is developed on top of VisPy, a Python package providing high-performance 2D and 3D visualization by leveraging the computational power of the graphics card. Visbrain is available on Github and comes with a documentation, examples, and datasets (http://visbrain.org). © 2019 Combrisson, Vallat, O'Reilly, Jas, Pascarella, Saive, Thiery, Meunier, Altukhov, Lajnef, Ruby, Guillot and Jerbi.","Brain; EEG; MEG; Neuroscience; Open-source; OpenGL; Python; Visualization",,"English",Article,Scopus,2-s2.0-85064257366
"Semenov A.G., Zaikin A.D.","57189572950;7103103279;","Full counting statistics of quantum phase slips",2019,"Physical Review B",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064137371&doi=10.1103%2fPhysRevB.99.094516&partnerID=40&md5=1142476d6138ee72d2b67f778a22b442","We work out a microscopic theory describing complete statistics of voltage fluctuations generated by quantum phase slips (QPS) in superconducting nanowires. We evaluate the cumulant generating function and demonstrate that shot noise of the voltage as well as the thir d and all higher voltage cumulants differ from zero only due to the presence of QPS. In the zero-frequency limit voltage fluctuations in superconducting nanowires are described by Poisson statistics just as in a number of other tunnelinglike problems. However, at nonzero frequencies quantum voltage fluctuations in superconducting nanowires become much more complicated and are not anymore accounted for by Poisson statistics. In the case of short superconducting nanowires we explicitly evaluate all finite-frequency voltage cumulants and establish a nontrivial relation between these cumulants and the current-voltage characteristics of our system. © 2019 American Physical Society.",,"Current voltage characteristics; Nanowires; Shot noise; Cumulant generating functions; Finite frequencies; Full counting statistics; Microscopic theory; Poisson statistic; Superconducting nanowire; Voltage fluctuations; Zero-frequency limit; Quantum theory","English",Article,Scopus,2-s2.0-85064137371
"Brieger S.A., Francoeur C., Welzel C., Ben-Amar W.","57189261083;24399029800;6602585494;13612561000;","Empowering Women: The Role of Emancipative Forces in Board Gender Diversity",2019,"Journal of Business Ethics",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014516644&doi=10.1007%2fs10551-017-3489-3&partnerID=40&md5=12e4fc615684c7701f32e14dfb41654c","This study investigates the effect of country-level emancipative forces on corporate gender diversity around the world. Based on Welzel’s (Freedom rising: human empowerment and the quest for emancipation. Cambridge University Press, New York, 2013) theory of emancipation, we develop an emancipatory framework of board gender diversity that explains how action resources, emancipative values and civic entitlements enable, motivate and encourage women to take leadership roles on corporate boards. Using a sample of 6390 firms operating in 30 countries around the world, our results show positive single and combined effects of the framework components on board gender diversity. Our research adds to the existing literature in a twofold manner. First, our integrated framework offers a more encompassing, complete and theoretically richer picture of the key drivers of board gender diversity. Second, by testing the framework empirically, we extend the evidence on national drivers of board gender diversity. © 2017, Springer Science+Business Media Dordrecht.","Board gender diversity; Board of directors; Corporate board diversity; Emancipative values; Gender development index (GDI)",,"English",Article,Scopus,2-s2.0-85014516644
"Uvarov A.V., Gavrilov S.S., Kulakovskii V.D., Gippius N.A.","57203992171;16642579600;7006566979;7004261711;","Stochastic and deterministic switches in a bistable polariton micropillar under short optical pulses",2019,"Physical Review A",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063290785&doi=10.1103%2fPhysRevA.99.033837&partnerID=40&md5=ed9bb2668853d776bd7974b113d95d54","Optical bistability of exciton polaritons in semiconductor microcavities is a promising platform for digital optical devices. Steady states of coherently driven polaritons can be toggled back and forth in tens of picoseconds under short external pulses of appropriate amplitude and phase. We have analyzed the switching behavior depending on the pulse amplitude, phase, and duration. The switches are found to change dramatically when the inverse pulse duration becomes comparable to the frequency detuning between the driving field and polariton resonance. If the detuning is large compared to the polariton linewidth, the system becomes extremely sensitive to initial conditions and thus responds unpredictably. © 2019 American Physical Society.",,"Digital devices; Optical bistability; Phonons; Photons; Semiconductor devices; Stochastic systems; Exciton polaritons; Frequency detuning; Initial conditions; Polariton linewidth; Pulse durations; Semiconductor microcavities; Short optical pulse; Switching behaviors; Optical switches","English",Article,Scopus,2-s2.0-85063290785
"Kalemeneva E.","57190259470;","From New Socialist Cities to Thaw Experimentation in Arctic Townscapes: Leningrad Architects Attempt to Modernise the Soviet North",2019,"Europe - Asia Studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063515098&doi=10.1080%2f09668136.2019.1589423&partnerID=40&md5=91c144269d2afe8eab52c8b7fed6e542","The article examines a crucial shift in models of domestication of the Soviet Far North during the Thaw period. The closure of the Gulag system and the social transformations of the 1950s caused changes in the social space of the Soviet North and in the role of expert knowledge in the USSR. By focusing on modernist urban projects for the Soviet Arctic, I analyse how urban specialists during the Thaw attempted to formulate a new conception of the North as a place for ‘ordinary life’ and therefore transform a peripheral region into an ‘average’ Soviet space. © 2019, © 2019 University of Glasgow.",,,"English",Article,Scopus,2-s2.0-85063515098
"Chernavin G., Yampolskaya A.","57190252535;57195678656;","‘Estrangement’ in aesthetics and beyond: Russian formalism and phenomenological method",2019,"Continental Philosophy Review",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058058255&doi=10.1007%2fs11007-018-9454-8&partnerID=40&md5=55a780a3b9a931191db22732b3daa3c1","We investigate the parallelism between aesthetic experience and the practice of phenomenology using Viktor Shklovsky’s theory of “estrangement” (ostranenie). In his letter to Hugo von Hofmannsthal, Husserl claims that aesthetic and phenomenological experiences are similar; in the perception of a work of art we change our attitude in order to concentrate on how the things appear to us instead of what they are. A work of art “forces us into” the aesthetic attitude in the same way as the phenomenological epoché drives us into the phenomenological one. The change of attitudes is a condition of possibility of aesthetic and/or phenomenological experience. Estrangement is an artistic device that breaks the routinized forms of perception: one sees the thing as new and does not just “recognize” it automatically. Shklovsky insists that it is possible if one experiences or feels the form of the work of art—in an affective and even sensuous way. We claim that this is similar to the phenomenological seeing, or intuition, which, according to Husserl, should be devoid of all understanding. Phenomenological epoché can also be described as a philosophical technique that aims to arrest the “ready-made,” “taken for granted,” “pre-given” meanings in order to access a new meaning which is not yet stabilized, the “meaning-in-formation.” It is not enough to turn from what appears to how it appears; one has to oscillate between these conflicting attitudes, or rather to keep them both at the same time thus gaining a kind of a 3D-vision of meaning in its becoming. This double life in two different attitudes (or, following a Husserlian metaphor, “double bookkeeping”) can be clarified in terms of Roman Jakobson’s theory of antinomic coexistence between the poetic and communicative functions of language. The notion of “double life in two attitudes” uncovers the role that ostranenie can play in the philosophical transformation of the subject based on variety and essential mobility of the affective components involved. Proposing a phenomenological interpretation of a passage from Samuel Beckett we show how the radicalization of ostranenie can lead even to “meta-estrangement”: to estrangement of the everyday “lack of estrangement.” We conclude with a remark on the productivity of this form of estrangement in the phenomenological context. © 2018, Springer Nature B.V.","Affectivity; Edmund Husserl; Estrangement (ostranenie); Phenomenological epoché; Poetical function of language; Viktor Shklovsky",,"English",Article,Scopus,2-s2.0-85058058255
"Pinskaya M., Kosaretsky S., Zvyagintsev R., Derbishire N.","56968021400;15058987600;57204391205;57202004997;","Building resilient schools in Russia: effective policy strategies *",2019,"School Leadership and Management",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046724292&doi=10.1080%2f13632434.2018.1470501&partnerID=40&md5=4c8088e1424eef3bbb0070879e6fdcc6","The article uses the framework of resiliency to examine the strategies of principals in schools working under challenging socio-economic conditions that show higher-than-expected educational results. We collected a unique set of data within the Russian ‘National monitoring of education markets and organisations’ programme. This work continues the study, begun in 2014, of the peculiarities of the functioning conditions, management and educational strategies of different groups of schools (urban, rural, implementing higher-level programmes, private, etc.), where authors supplement the economic indicators of school performance with socio-economic contextual factors. A contextualisation model was applied to distinguish the resilient schools studied and the socio-economic characteristics for each school. The typical strategies of principals of resilient schools are as follows: recruiting more successful students from other schools, the branding of the school, creating a culture of high expectations for staff and students, and a less bureaucratic management style. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.","school effectiveness; school leadership; school management; School performance",,"English",Article,Scopus,2-s2.0-85046724292
"Avdasheva S., Golovanova S., Katsoulacos Y.","7801623030;57188661964;23568218700;","Optimal Institutional Structure of Competition Authorities Under Reputation Maximization: A Model and Empirical Evidence from the Case of Russia",2019,"Review of Industrial Organization",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048522052&doi=10.1007%2fs11151-018-9640-1&partnerID=40&md5=857051dee3e877e21cd00d784fdbf346","We contribute to the debate on the optimal structure of Competition Authorities (CAs), a debate of particular relevance in younger developing country jurisdictions. We propose a model of a reputation-maximizing CA in which reputation is increasing with enforcement success. This predicts that generalist CAs will focus on decisions in activities with low probability of annulment and low investigation and litigation costs and that this could be detrimental to welfare (relative to the more balanced activity portfolio of specialist CAs). We use a data set of appealed decisions of the Russian CA to provide an empirical support for the model’s assumptions and predictions. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Competition enforcement; Institutional structure; Priorities; Reputation",,"English",Article,Scopus,2-s2.0-85048522052
"Ivanova I., Strand Ø., Leydesdorff L.","55856423500;55599497700;7003954276;","What Is the Effect of Synergy Provided by International Collaborations on Regional Economies?",2019,"Journal of the Knowledge Economy",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063941887&doi=10.1007%2fs13132-017-0480-2&partnerID=40&md5=9df4afcb63a70eddf9783a125268046f","In the present paper, we analyze the effect of international collaboration on regional markets. We compare two Norwegian counties with very different profiles in terms of how international or regional cooperation affects the synergy generated among the geographical, technological, and organizational distributions of firms. This synergy is much larger in the rural region with international industry than in the region with a strong knowledge infrastructure. International firms can take the role of knowledge brokers in lagging regions with weak knowledge institutions. The methodological contribution of this study is that we translate the synergy (abstractly measured in bits of information) into more familiar economic terms, such as turnover for the special case of domestic-foreign collaborations. The analysis is based on Norwegian data, as Norway is a small country with an open and export-oriented economy. Data for Norway is publicly available in great detail. The Triple-Helix synergy caused by firms with foreign ownership is a new indicator of the international contribution to the efficiency of the innovation system in a region. The indicator can also be interpreted as a measure of the attractiveness of regional industries to international corporations, which entails the perspective of international technology transfer and the access of regional industry products to global markets. © 2017, Springer Science+Business Media New York.","International collaboration; Measuring; Synergy; Triple Helix",,"English",Article,Scopus,2-s2.0-85063941887
"Sheldon K.M., Corcoran M., Prentice M.","7006407803;57201256314;35219182500;","Pursuing Eudaimonic Functioning Versus Pursuing Hedonic Well-Being: The First Goal Succeeds in Its Aim, Whereas the Second Does Not",2019,"Journal of Happiness Studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044059361&doi=10.1007%2fs10902-018-9980-4&partnerID=40&md5=6f7185b860559e1c92610cfb4ed89e01","We used a new methodology for assessing change motivation (Hudson and Fraley 2015, 2016) to test the hypothesis that striving to improve one’s hedonic well-being fails in its aim, whereas striving to improve one’s eudaimonic functioning succeeds. In three studies, participant goals to increase subjective well-being (SWB) were negatively correlated with concurrent SWB, whereas goals to increase relative intrinsic versus extrinsic value orientation (RIEVO) were positively correlated with concurrent RIEVO. In Study 3’s longitudinal investigation, Time 1 RIEVO change goals predicted increased RIEVO six and 12 weeks later, whereas Time 1 SWB change goals did not affect longitudinal SWB. Together, the data support the Aristotelian idea that people should pursue eudaimonia rather than happiness, not least because the latter pursuit may not be as effective. © 2018, Springer Science+Business Media B.V., part of Springer Nature.","Change goals; Eudaimonia; Eudaimonic activity model; Hedonia; Subjective well-being","adult; article; happiness; human; motivation; wellbeing","English",Article,Scopus,2-s2.0-85044059361
"Brax P., Valageas P., Vanhove P.","7004245935;7004256515;55885480900;","New bounds on dark energy induced fifth forces",2019,"Physical Review D",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064045345&doi=10.1103%2fPhysRevD.99.064010&partnerID=40&md5=7a2db464c72255f5908b1c30c6b48cf5","We consider the gravitational Wilsonian effective action at low energy when all the particles of the standard model have decoupled. When the R2 terms dominate, the theory is equivalent to a scalar-tensor theory with the universal coupling β=1/6 to matter for which we present strong lower and upper bounds on the scalaron mass m obtained by using results from the Eöt-Wash experiment on the modification of the inverse-square law, the observations of the hot gas of galaxy clusters, and the Planck satellite data on the neutrino masses. In terms of the range of the scalar interaction mediated over a distance of order m-1, this leads to the small interval 4μm m-1 68μm within reach of future experimental tests of deviations from Newton's gravitational inverse-square law. © 2019 American Physical Society.",,,"English",Article,Scopus,2-s2.0-85064045345
"Sarracino F., Mikucka M.","35225215100;12789736800;","Consume More, Work Longer, and Be Unhappy: Possible Social Roots of Economic Crisis?",2019,"Applied Research in Quality of Life",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040692801&doi=10.1007%2fs11482-017-9581-0&partnerID=40&md5=872502d4422aa8618dc80d1ae794f967","According to the Negative Endogenous Growth (NEG) model, economic systems are susceptible to economic crises because they produce wealth from the erosion of free and common goods, thus feeding unhappiness, decay in social relations, materialism, and excessive consumption. Our aim is to propose a framework to monitor NEG-type economic growth and to allow a more comprehensive understanding of the origins of the last economic crisis. We review the literature and the evidence supporting NEG, and we analyze data on people’s attitudes and values across countries and over time. We conclude that it is possible to monitor a set of social indicators to identify NEG-type economic growth which may increase the risk of future economic crises. © 2018, Springer Science+Business Media B.V., part of Springer Nature and The International Society for Quality-of-Life Studies (ISQOLS).","Materialism; Negative Endogenous Growth; Social capital; Subjective well-being; Working time",,"English",Article,Scopus,2-s2.0-85040692801
"Ballet S., Zykin A.","6603586867;35411036300;","Dense families of modular curves, prime numbers and uniform symmetric tensor rank of multiplication in certain finite fields",2019,"Designs, Codes, and Cryptography",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054392835&doi=10.1007%2fs10623-018-0560-8&partnerID=40&md5=196620cc749b37638a8bb19577c3955a","We obtain new uniform bounds for the symmetric tensor rank of multiplication in finite extensions of any finite field F p or Fp2 where p denotes a prime number ≥ 5. In this aim, we use the symmetric Chudnovsky-type generalized algorithm applied on sufficiently dense families of modular curves defined over Fp2 attaining the Drinfeld–Vladuts bound and on the descent of these families to the definition field F p . These families are obtained thanks to prime number density theorems of type Hoheisel, in particular a result due to Dudek (Funct Approx Commmentarii Math, 55(2):177–197, 2016). © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","Algebraic function field; Algorithm; Finite field; Modular curve; Shimura curve; Tensor rank; Tower of function fields","Algorithms; Computer applications; Mathematical techniques; Algebraic function field; Finite fields; Function fields; Modular curve; Shimura curve; Tensor ranks; Tensors","English",Article,Scopus,2-s2.0-85054392835
"Bogomolnaia A., Moulin H., Sandomirskiy F., Yanovskaia E.","6506436869;7004297002;55986900700;57204419907;","Dividing bads under additive utilities",2019,"Social Choice and Welfare",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055553923&doi=10.1007%2fs00355-018-1157-x&partnerID=40&md5=b73546247f807d7b26573aa7e805391d","We compare the Egalitarian rule (aka Egalitarian Equivalent) and the Competitive rule (aka Comeptitive Equilibrium with Equal Incomes) to divide bads (chores). They are both welfarist: the competitive disutility profile(s) are the critical points of their Nash product on the set of efficient feasible profiles. The C rule is Envy Free, Maskin Monotonic, and has better incentives properties than the E rule. But, unlike the E rule, it can be wildly multivalued, admits no selection continuous in the utility and endowment parameters, and is harder to compute. Thus in the division of bads, unlike that of goods, no rule normatively dominates the other. © 2018, The Author(s).",,,"English",Article,Scopus,2-s2.0-85055553923
"Suslov A.V., Davydov A.B., Oveshnikov L.N., Morgun L.A., Kugel K.I., Zakhvalinskii V.S., Pilyuk E.A., Kochura A.V., Kuzmenko A.P., Pudalov V.M., Aronzon B.A.","7102825224;7201949230;55332315400;55710841000;7003929702;6603942084;55586781500;6508295541;57207909507;57191852960;7005444698;","Observation of subkelvin superconductivity in Cd3As2 thin films",2019,"Physical Review B",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063210059&doi=10.1103%2fPhysRevB.99.094512&partnerID=40&md5=90399166cb483a67e4bf55c3c0fbdfb5","We report an experimental observation of superconductivity in Cd3As2 thin films without application of external pressure. The films under study were synthesized by magnetron sputtering. Surface studies suggest that the observed transport characteristics are related to the polycrystalline continuous part of the investigated films with a homogeneous distribution of elements and the Cd-to-As ratio close to stoichiometric Cd3As2. The latter is also supported by Raman spectra of the studied films where two pronounced peaks inherent to Cd3As2 were observed. The obtained x-ray diffraction patterns for studied films also correspond to the Cd3As2 lattice. The formation of a superconducting phase in the films under study is confirmed by the characteristic behavior of the temperature and the magnetic field dependence of the sample resistivity, as well as by the presence of pronounced zero-resistance plateaus in the dV/dI characteristics. The corresponding Hc-Tc plots reveal a clearly pronounced linear behavior within the intermediate temperature range, similar to that observed for bulk Cd3As2 and Bi2Se3 films under pressure, suggesting the possibility of a nontrivial pairing in the films under investigation. We discuss a possible role of the sample inhomogeneities and crystal strains in the observed phenomena. © 2019 American Physical Society.",,"Arsenic compounds; Bismuth compounds; Cadmium compounds; Selenium compounds; Superconducting films; External pressures; Homogeneous distribution; Inhomogeneities; Intermediate temperatures; Magnetic field dependences; Polycrystalline; Superconducting phase; Transport characteristics; Thin films","English",Article,Scopus,2-s2.0-85063210059
"Zeveleva O.","56254368700;","States and standardisation: constructing the co-ethnic migrant story in Germany",2019,"Journal of Ethnic and Migration Studies",4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039543174&doi=10.1080%2f1369183X.2017.1409175&partnerID=40&md5=0e3680641a85c3607d6c9a94730851d6","This article addresses the standardisation of stories about diaspora return (also called ‘co-ethnic migration’ or ‘repatriation’). Using the concept of ‘standards’, the author analyses how the German state distributes certain texts about diaspora history over others, forming a legible and homogenous narrative of co-ethnic migrant identity. The article is based on a critical discourse analysis of texts relating to Russian–German history and analysis of biographical narratives of co-ethnic Germans residing in Germany. The study identifies mechanisms by which states homogenise narratives, and to understand which co-ethnic history and identity constructions are reproduced by the state, and which are silenced. This approach enriches the study of diasporas in two ways: first, it sheds light on how states govern diaspora members who have migrated ‘back’ to their ‘origin’ countries; second, it departs from the state-centric approach prevalent in the study of diaspora governance by focusing on stories told by diaspora members. © 2017, © 2017 Informa UK Limited, trading as Taylor & Francis Group.","Co-ethnic migration; diaspora policies; governmentality; repatriation; standardisation; states; storytelling","diaspora; ethnic group; immigration policy; repatriation; return migration; standardization; state role; Germany","English",Article,Scopus,2-s2.0-85039543174
"Gordon J., Panina G., Teplitskaya Y.","57197773121;14065048200;56711301400;","Polygons with prescribed edge slopes: configuration space and extremal points of perimeter",2019,"Beitrage zur Algebra und Geometrie",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061922782&doi=10.1007%2fs13366-018-0409-3&partnerID=40&md5=76480311f3e5b6b367b16097378da581","We describe the configuration space S of polygons with prescribed edge slopes, and study the perimeter P as a Morse function on S. We characterize critical points of P (these are tangential polygons) and compute their Morse indices. This setup is motivated by a number of results about critical points and Morse indices of the oriented area function defined on the configuration space of polygons with prescribed edge lengths (flexible polygons). As a by-product, we present an independent computation of the Morse index of the area function (obtained earlier by Panina and Zhukova). © 2018, The Managing Editors.","Critical point; Cyclic polygon; Flexible polygon; Morse index",,"English",Article,Scopus,2-s2.0-85061922782
"Mantsevich V.N., Rozhansky I.V., Maslova N.S., Arseyev P.I., Averkiev N.S., Lähderanta E.","15926177300;7801463813;7005487950;6602441064;7006170772;55409279100;","Mechanism of ultrafast spin-polarization switching in nanostructures",2019,"Physical Review B",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063293898&doi=10.1103%2fPhysRevB.99.115307&partnerID=40&md5=81011e15d0afb8836c9b99ff48bc2e79","We consider time-dependent processes in the optically excited hybrid system formed by a quantum well (QW) coupled to a remote spin-split correlated bound state. The spin-dependent tunneling from the QW to the bound state results in the nonequilibrium electron spin polarization in the QW. The Coulomb correlations at the bound state enhance the spin polarization in the QW. We propose a mechanism for ultrafast switching of the spin polarization in the QW by tuning the laser pulse frequency between the bound state spin sublevels. Mn-doped core/multishell nanoplatelets and hybrid bound state-semiconductor heterostructures are suggested as promising candidates to prove the predicted effect experimentally. The obtained results open a possibility for spin polarization control in nanoscale systems. © 2019 American Physical Society.",,"Electrospinning; Excited states; Hybrid systems; Magnetic moments; Quantum theory; Quantum well lasers; Semiconductor quantum wells; Coulomb correlations; Laser pulse frequency; Nano-scale system; Non-equilibrium electrons; Semiconductor heterostructures; Spin dependent tunneling; Time-dependent process; Ultrafast switching; Spin polarization","English",Article,Scopus,2-s2.0-85063293898
"Polovnikov K.E., Nechaev S., Tamm M.V.","57196372982;7006930329;7006098030;","Many-body contacts in fractal polymer chains and fractional Brownian trajectories",2019,"Physical Review E",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062887343&doi=10.1103%2fPhysRevE.99.032501&partnerID=40&md5=060c3b5572cecf0f423f4001db6d1af4","We calculate the probabilities that a trajectory of a fractional Brownian motion with arbitrary fractal dimension df visits the same spot n≥3 times, at given moments t1,...,tn, and obtain a determinant expression for these probabilities in terms of a displacement-displacement covariance matrix. Except for the standard Brownian trajectories with df=2, the resulting many-body contact probabilities cannot be factorized into a product of single-loop contributions. Within a Gaussian network model of a self-interacting polymer chain, which we suggested recently [K. Polovnikov, Soft Matter 14, 6561 (2018)1744-683X10.1039/C8SM00785C], the probabilities we calculate here can be interpreted as probabilities of multibody contacts in a fractal polymer conformation with the same fractal dimension df. This Gaussian approach, which implies a mapping from fractional Brownian motion trajectories to polymer conformations, can be used as a semiquantitative model of polymer chains in topologically stabilized conformations, e.g., in melts of unconcatenated rings or in the chromatin fiber, which is the material medium containing genetic information. The model presented here can be used, therefore, as a benchmark for interpretation of the data of many-body contacts in genomes, which we expect to be available soon in, e.g., Hi-C experiments. © 2019 American Physical Society.",,"Covariance matrix; Fractal dimension; Genes; Polymer melts; Topology; Trajectories; Brownian trajectories; Chromatin fibers; Fractional brownian motion; Gaussian network model; Genetic information; Material medium; Polymer conformation; Semiquantitative model; Brownian movement","English",Article,Scopus,2-s2.0-85062887343
"Struminsky A., Sadovski A.","6507155335;6602366536;","Astrospheres and cosmic rays",2019,"Journal of Physics: Conference Series",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064351696&doi=10.1088%2f1742-6596%2f1181%2f1%2f012002&partnerID=40&md5=bbb4e3fe1d626c98afae4094deddcd14","Ionization plays a key role in the formation of stars, planets and planetary atmospheres. Cosmic rays (CR) are the main source of ionization, therefore it is important to estimate fluxes of galactic and stellar cosmic rays (GCR and SCR) for different stages of evolution of stars and planetary systems. Radiation conditions on exoplanets might be important for the origin and development of life. We present a review of the current state of knowledge of astrospheres and their interactions with GCR and SCR. We pay special attention to estimates of radiation conditions near exoplanets recently discovered in a habitable zone of their hosting stars. © Published under licence by IOP Publishing Ltd.",,"Cosmology; Extrasolar planets; Ionization; Stars; Different stages; Exo-planets; Planetary atmosphere; Planetary system; Radiation condition; Cosmic rays","English",Conference Paper,Scopus,2-s2.0-85064351696
"Parfenyev V., Belan S., Lebedev V.","55391003300;55638642700;57206386070;","Universality in statistics of Stokes flow over a no-slip wall with random roughness",2019,"Journal of Fluid Mechanics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060199666&doi=10.1017%2fjfm.2018.1021&partnerID=40&md5=386755a6f586c611233c91382a62e32e","Stochastic roughness is a widespread feature of natural surfaces and is an inherent byproduct of most fabrication techniques. In view of the rapid development of microfluidics, the important question is how this inevitable problem affects the low-Reynolds-number flows that are common for micro-devices. Moreover, one could potentially turn the flaw into a virtue and control the flow properties by means of specially 'tuned' random roughness. In this paper we investigate theoretically the statistics of fluctuations in fluid velocity produced by the waviness irregularities at the surface of a no-slip wall. Particular emphasis is laid on the issue of the universality of our findings. © 2019 Cambridge University Press.","channel flow; microfluidics","Channel flow; Reynolds number; Stochastic systems; Fabrication technique; Flow properties; Fluid velocities; Low Reynolds number flow; Natural surface; Random roughness; Stochastic roughness; Stokes flows; Microfluidics; channel flow; flow velocity; Reynolds number; roughness; Stokes formula; theoretical study","English",Article,Scopus,2-s2.0-85060199666
"Ivanov F., Kreshchuk A., Zyablov V.","36864905600;54978542000;7005949263;","On the Local Erasure Correction Capacity of Convolutional Codes",2019,"Proceedings of 2018 International Symposium on Information Theory and Its Applications, ISITA 2018",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063894969&doi=10.23919%2fISITA.2018.8664288&partnerID=40&md5=4b252bfa7a7851c253f3931e12de2268","In this paper the decoding capabilities of convolutional codes over the erasure channel are studied. More precisely we focus on local erasures correction. We present special decoders that are able to correct significantly more erasures locally than block codes of the same rate.We also present some expressions that connect the number of possible corrected erasures with memory, rate and free distance of convolutional codes. © 2018 IEICE.",,"Convolution; Decoding; Erasure channels; Erasure correction; Free distance; Convolutional codes","English",Conference Paper,Scopus,2-s2.0-85063894969
"Ivanov F., Rybin P.","36864905600;36928219500;","Novel Signal-Code Construction for Multiple Access System over Vector-Disjunctive Channel",2019,"Proceedings of 2018 International Symposium on Information Theory and Its Applications, ISITA 2018",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063908991&doi=10.23919%2fISITA.2018.8664331&partnerID=40&md5=537072b69610f300c0b456d24ec129f0","We consider a new signal-code construction for a special class of multiple access system over vector-disjunctive channel when users transmit some vector of bits of finite length L. We propose a special encoding and decoding algorithms for such transmission scenario. Our suggested methods of encoding and decoding on one hand have acceptable complexity for a wide range parameters and on other one a decoding rule we considered has a performance very close to maximum likelihood (ML) decoding. We present some simulation results for relative sum-rate of our construction and for frame error rate (FER) in the case of different number of active users and different code constructions. Simulation results we obtained allow us to conclude that our scheme has a good performance even for very short codes. © 2018 IEICE.",,"Decoding; Encoding (symbols); Maximum likelihood; Code construction; Encoding and decoding; Finite length; Frame error rate; Maximum-likelihood decoding; Multiple access systems; Number of active users; Special class; Signal encoding","English",Conference Paper,Scopus,2-s2.0-85063908991
"Kolomeychenko M.I., Polyakov I.V., Chepovskiy A.A., Chepovskiy A.M.","57204219214;55180135100;25930807500;42661083200;","Detection of Communities in a Graph of Interactive Objects",2019,"Journal of Mathematical Sciences (United States)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060573194&doi=10.1007%2fs10958-019-04168-2&partnerID=40&md5=415acaffad9fc266d2b28f0bb4db7bf5","This article describes the problem of analysis of social network graphs and other interacting objects. It also presents community detection algorithms in social networks and their classification and analysis. In addition, it considers applicability of algorithms for real tasks in social network graph analysis. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.",,,"English",Article,Scopus,2-s2.0-85060573194
